Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
4384,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-01,midfunnel_rmkt_60d_video_v1,23.76,13,1494,2,Remarketing_60dias,Video,10º Lançamento | Leads
5044,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-01,midfunnel_rmkt_60d_video_v3,9.59,3,645,1,Remarketing_60dias,Video,10º Lançamento | Leads
5168,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-01,topfunnel_interesses_cloud_video_v1,46.59,35,3070,6,Interesses_Cloud,Video,10º Lançamento | Leads
5203,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-01,topfunnel_broad_tech_video_v1,0.00,,0,,Broad_Tecnologia,Video,10º Lançamento | Leads
5228,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-01,midfunnel_rmkt_60d_estatico_v3,36.54,77,3900,15,Remarketing_60dias,Estático,10º Lançamento | Leads
5334,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-01,topfunnel_broad_tech_estatico_v1,0.00,,0,,Broad_Tecnologia,Estático,10º Lançamento | Leads
5448,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-01,topfunnel_broad_tech_video_v1,43.22,26,3406,5,Broad_Tecnologia,Video,10º Lançamento | Leads
5486,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-01,topfunnel_lal1_clientes_video_v3,20.25,65,3964,6,LookALike_Clientes_1,Video,10º Lançamento | Leads
5775,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-01,topfunnel_broad_tech_estatico_v3,23.40,40,2190,1,Broad_Tecnologia,Estático,10º Lançamento | Leads
1792,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_interesses_cloud_estatico_v3,16.08,9,913,1,Interesses_Cloud,Estático,10º Lançamento | Vendas
1811,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_interesses_cloud_estatico_v1,60.00,33,3430,5,Interesses_Cloud,Estático,10º Lançamento | Vendas
1995,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_interesses_cloud_video_v1,59.52,28,4322,4,Interesses_Cloud,Video,10º Lançamento | Leads
2150,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,midfunnel_rmkt_60d_estatico_v3,11.51,5,531,1,Remarketing_60dias,Estático,10º Lançamento | Leads
2382,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_cargos_tech_estatico_v1,17.36,18,1177,5,Cargos_Tecnologia,Estático,10º Lançamento | Leads
2876,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_interesses_cloud_video_v1,13.84,20,1375,2,Interesses_Cloud,Video,10º Lançamento | Vendas
3590,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_interesses_programacao_estatico_v1,61.63,71,5210,16,Interesses_Programacao,Estático,10º Lançamento | Leads
3818,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_broad_tech_video_v2,46.28,24,3004,1,Broad_Tecnologia,Video,10º Lançamento | Leads
3908,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_broad_tech_video_v2,80.63,60,4426,4,Broad_Tecnologia,Video,10º Lançamento | Leads
3924,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_broad_tech_video_v1,15.68,13,1514,1,Broad_Tecnologia,Video,10º Lançamento | Leads
4411,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,midfunnel_rmkt_60d_estatico_v2,30.61,18,1515,1,Remarketing_60dias,Estático,10º Lançamento | Leads
5027,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_broad_tech_video_v1,19.14,27,1447,7,Broad_Tecnologia,Video,10º Lançamento | Leads
5157,2025 | Outubro,Quinta-Feira,Dia útil,Awareness,2025-10-02,topfunnel_interesses_programacao_video_v3,51.32,36,2260,1,Interesses_Programacao,Video,10º Lançamento | Live
5378,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_interesses_programacao_video_v1,7.40,15,1166,2,Interesses_Programacao,Video,10º Lançamento | Leads
5742,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,topfunnel_broad_tech_video_v2,19.69,20,1603,2,Broad_Tecnologia,Video,10º Lançamento | Vendas
5752,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,midfunnel_rmkt_60d_video_v1,81.18,223,16479,56,Remarketing_60dias,Video,10º Lançamento | Vendas
5911,2025 | Outubro,Quinta-Feira,Dia útil,Awareness,2025-10-02,topfunnel_interesses_programacao_estatico_v2,42.94,14,2618,,Interesses_Programacao,Estático,10º Lançamento | Live
1794,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-03,topfunnel_interesses_programacao_estatico_v1,31.76,18,2461,1,Interesses_Programacao,Estático,10º Lançamento | Leads
1877,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-03,topfunnel_cargos_tech_estatico_v1,13.16,25,929,7,Cargos_Tecnologia,Estático,10º Lançamento | Leads
1990,2025 | Outubro,Sexta-Feira,Dia útil,Awareness,2025-10-03,topfunnel_interesses_programacao_estatico_v1,63.54,74,5994,5,Interesses_Programacao,Estático,10º Lançamento | Live
2189,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-03,topfunnel_broad_tech_video_v1,22.39,17,1594,3,Broad_Tecnologia,Video,10º Lançamento | Leads
2419,2025 | Outubro,Sexta-Feira,Dia útil,Awareness,2025-10-03,midfunnel_rmkt_60d_estatico_v2,71.05,84,6452,7,Remarketing_60dias,Estático,10º Lançamento | Live
3734,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-03,topfunnel_interesses_programacao_video_v1,4.30,4,327,1,Interesses_Programacao,Video,10º Lançamento | Leads
3834,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-03,topfunnel_lal1_clientes_estatico_v1,9.13,,425,,LookALike_Clientes_1,Estático,10º Lançamento | Vendas
4408,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-03,topfunnel_broad_tech_estatico_v1,17.95,31,1601,7,Broad_Tecnologia,Estático,10º Lançamento | Leads
4601,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-03,topfunnel_cargos_tech_video_v2,52.15,71,3202,18,Cargos_Tecnologia,Video,10º Lançamento | Leads
4894,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-03,topfunnel_interesses_cloud_estatico_v1,80.50,121,6631,14,Interesses_Cloud,Estático,10º Lançamento | Vendas
5243,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-03,topfunnel_cargos_tech_estatico_v1,62.77,52,3593,6,Cargos_Tecnologia,Estático,10º Lançamento | Leads
1843,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_broad_tech_video_v1,11.18,13,615,1,Broad_Tecnologia,Video,10º Lançamento | Leads
2139,2025 | Outubro,Sábado,Final de Semana,Awareness,2025-10-04,topfunnel_interesses_programacao_video_v2,32.59,76,5090,8,Interesses_Programacao,Video,10º Lançamento | Live
2260,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_interesses_cloud_video_v1,48.51,46,3405,10,Interesses_Cloud,Video,10º Lançamento | Leads
2342,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_broad_tech_estatico_v3,98.38,53,7555,12,Broad_Tecnologia,Estático,10º Lançamento | Leads
2461,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,midfunnel_rmkt_60d_video_v1,83.29,102,4902,27,Remarketing_60dias,Video,10º Lançamento | Leads
3261,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_interesses_cloud_video_v1,126.61,187,9203,19,Interesses_Cloud,Video,10º Lançamento | Leads
3343,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_broad_tech_estatico_v1,35.41,43,2919,5,Broad_Tecnologia,Estático,10º Lançamento | Leads
4459,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_broad_tech_estatico_v1,39.31,15,3026,1,Broad_Tecnologia,Estático,10º Lançamento | Leads
4466,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_cargos_tech_video_v2,0.64,,41,,Cargos_Tecnologia,Video,10º Lançamento | Leads
5529,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_cargos_tech_estatico_v1,12.16,5,731,,Cargos_Tecnologia,Estático,10º Lançamento | Leads
5643,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_interesses_cloud_video_v1,31.89,21,3136,4,Interesses_Cloud,Video,10º Lançamento | Leads
5824,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-04,topfunnel_broad_tech_estatico_v1,8.01,10,757,2,Broad_Tecnologia,Estático,10º Lançamento | Vendas
1016,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-05,topfunnel_broad_tech_estatico_v2,63.19,67,5162,10,Broad_Tecnologia,Estático,10º Lançamento | Leads
1283,2025 | Outubro,Domingo,Final de Semana,Awareness,2025-10-05,topfunnel_lal1_clientes_estatico_v1,38.53,24,1856,3,LookALike_Clientes_1,Estático,10º Lançamento | Live
3326,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-05,topfunnel_interesses_programacao_estatico_v1,46.86,49,2810,9,Interesses_Programacao,Estático,10º Lançamento | Leads
4004,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-05,topfunnel_broad_tech_estatico_v3,6.29,10,599,1,Broad_Tecnologia,Estático,10º Lançamento | Leads
4952,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-05,topfunnel_cargos_tech_estatico_v1,55.73,79,4630,7,Cargos_Tecnologia,Estático,10º Lançamento | Vendas
5246,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-05,topfunnel_interesses_programacao_video_v2,18.54,4,966,,Interesses_Programacao,Video,10º Lançamento | Leads
5273,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-05,topfunnel_interesses_cloud_video_v2,23.04,21,1313,1,Interesses_Cloud,Video,10º Lançamento | Leads
5299,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-05,topfunnel_broad_tech_estatico_v3,0.00,,0,,Broad_Tecnologia,Estático,10º Lançamento | Leads
5805,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-05,topfunnel_cargos_tech_video_v2,83.28,129,7117,30,Cargos_Tecnologia,Video,10º Lançamento | Leads
5874,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-05,topfunnel_interesses_cloud_video_v2,29.46,39,2646,10,Interesses_Cloud,Video,10º Lançamento | Leads
1389,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_broad_tech_video_v2,12.91,4,686,,Broad_Tecnologia,Video,10º Lançamento | Leads
1774,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_interesses_programacao_estatico_v1,7.98,9,724,2,Interesses_Programacao,Estático,10º Lançamento | Leads
1993,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_broad_tech_estatico_v2,85.51,105,5543,24,Broad_Tecnologia,Estático,10º Lançamento | Leads
2108,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_interesses_cloud_estatico_v1,6.64,10,699,,Interesses_Cloud,Estático,10º Lançamento | Leads
2533,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_interesses_programacao_video_v2,41.76,32,2604,9,Interesses_Programacao,Video,10º Lançamento | Leads
2860,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_interesses_programacao_video_v1,20.13,20,1672,3,Interesses_Programacao,Video,10º Lançamento | Leads
3082,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_broad_tech_estatico_v2,24.39,18,2003,2,Broad_Tecnologia,Estático,10º Lançamento | Leads
3348,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_interesses_programacao_video_v3,24.22,11,1816,1,Interesses_Programacao,Video,10º Lançamento | Leads
3371,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_broad_tech_video_v1,61.99,29,3961,5,Broad_Tecnologia,Video,10º Lançamento | Leads
3463,2025 | Outubro,Segunda-Feira,Dia útil,Awareness,2025-10-06,topfunnel_broad_tech_video_v2,32.82,38,2642,2,Broad_Tecnologia,Video,10º Lançamento | Live
4455,2025 | Outubro,Segunda-Feira,Dia útil,Awareness,2025-10-06,midfunnel_rmkt_60d_estatico_v1,51.34,54,6158,1,Remarketing_60dias,Estático,10º Lançamento | Live
5158,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_cargos_tech_video_v1,6.87,5,785,,Cargos_Tecnologia,Video,10º Lançamento | Leads
2234,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-07,topfunnel_cargos_tech_estatico_v1,18.36,20,2378,1,Cargos_Tecnologia,Estático,10º Lançamento | Vendas
2235,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-07,topfunnel_interesses_programacao_estatico_v1,134.99,111,7552,20,Interesses_Programacao,Estático,10º Lançamento | Leads
2404,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-07,topfunnel_broad_tech_video_v3,48.03,46,2921,4,Broad_Tecnologia,Video,10º Lançamento | Leads
4025,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-07,topfunnel_interesses_programacao_video_v1,54.60,88,5753,15,Interesses_Programacao,Video,10º Lançamento | Leads
4734,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-07,topfunnel_broad_tech_estatico_v1,34.38,11,2557,2,Broad_Tecnologia,Estático,10º Lançamento | Leads
5144,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-07,topfunnel_interesses_programacao_estatico_v1,14.17,26,2017,1,Interesses_Programacao,Estático,10º Lançamento | Leads
5484,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-07,topfunnel_broad_tech_estatico_v2,93.13,34,6248,6,Broad_Tecnologia,Estático,10º Lançamento | Leads
5981,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-07,topfunnel_broad_tech_video_v1,0.00,,0,,Broad_Tecnologia,Video,10º Lançamento | Leads
1364,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_lal1_clientes_estatico_v1,39.41,35,3063,9,LookALike_Clientes_1,Estático,10º Lançamento | Leads
1556,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_cargos_tech_video_v2,15.16,14,1308,1,Cargos_Tecnologia,Video,10º Lançamento | Leads
1650,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_interesses_cloud_video_v3,2.83,3,142,1,Interesses_Cloud,Video,10º Lançamento | Leads
1695,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_lal1_clientes_video_v2,190.53,240,12955,17,LookALike_Clientes_1,Video,10º Lançamento | Leads
2332,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_cargos_tech_video_v1,69.10,62,3663,5,Cargos_Tecnologia,Video,10º Lançamento | Vendas
3380,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_broad_tech_video_v1,84.73,87,6894,9,Broad_Tecnologia,Video,10º Lançamento | Leads
3879,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_interesses_cloud_video_v1,0.00,,0,,Interesses_Cloud,Video,10º Lançamento | Leads
4003,2025 | Outubro,Quarta-Feira,Dia útil,Awareness,2025-10-08,topfunnel_interesses_programacao_video_v1,14.39,6,1131,,Interesses_Programacao,Video,10º Lançamento | Live
4853,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_cargos_tech_video_v2,26.82,50,2207,5,Cargos_Tecnologia,Video,10º Lançamento | Vendas
4961,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_interesses_programacao_video_v1,20.05,48,2121,6,Interesses_Programacao,Video,10º Lançamento | Leads
5271,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_cargos_tech_video_v1,51.30,137,6255,13,Cargos_Tecnologia,Video,10º Lançamento | Leads
5636,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-08,topfunnel_broad_tech_estatico_v2,95.23,99,5972,4,Broad_Tecnologia,Estático,10º Lançamento | Vendas
1183,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_interesses_programacao_estatico_v1,28.53,11,2367,,Interesses_Programacao,Estático,10º Lançamento | Leads
1264,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_interesses_cloud_estatico_v2,62.73,28,2634,6,Interesses_Cloud,Estático,10º Lançamento | Leads
1542,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_lal1_clientes_estatico_v3,103.79,152,6676,25,LookALike_Clientes_1,Estático,10º Lançamento | Leads
1569,2025 | Outubro,Quinta-Feira,Dia útil,Awareness,2025-10-09,midfunnel_rmkt_60d_video_v2,5.92,7,417,1,Remarketing_60dias,Video,10º Lançamento | Live
2558,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_broad_tech_video_v2,17.07,24,1223,2,Broad_Tecnologia,Video,10º Lançamento | Vendas
2658,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_broad_tech_video_v2,51.14,59,4667,11,Broad_Tecnologia,Video,10º Lançamento | Leads
2752,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_broad_tech_video_v1,9.92,9,1222,1,Broad_Tecnologia,Video,10º Lançamento | Vendas
3327,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_cargos_tech_video_v2,31.34,40,3294,2,Cargos_Tecnologia,Video,10º Lançamento | Leads
3406,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_interesses_cloud_video_v3,8.01,6,416,1,Interesses_Cloud,Video,10º Lançamento | Leads
3555,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_interesses_programacao_video_v3,28.95,34,1813,4,Interesses_Programacao,Video,10º Lançamento | Leads
3977,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_interesses_cloud_estatico_v3,32.13,14,1700,2,Interesses_Cloud,Estático,10º Lançamento | Leads
3993,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_interesses_programacao_estatico_v1,82.43,63,5905,14,Interesses_Programacao,Estático,10º Lançamento | Vendas
4040,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,midfunnel_rmkt_60d_estatico_v2,24.63,7,1065,2,Remarketing_60dias,Estático,10º Lançamento | Leads
4077,2025 | Outubro,Quinta-Feira,Dia útil,Awareness,2025-10-09,topfunnel_interesses_programacao_estatico_v2,3.71,4,484,,Interesses_Programacao,Estático,10º Lançamento | Live
4746,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_interesses_cloud_estatico_v2,34.63,25,1871,5,Interesses_Cloud,Estático,10º Lançamento | Leads
5254,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,midfunnel_rmkt_60d_estatico_v1,38.56,40,1977,11,Remarketing_60dias,Estático,10º Lançamento | Leads
1077,2025 | Outubro,Sexta-Feira,Dia útil,Awareness,2025-10-10,topfunnel_broad_tech_video_v1,42.29,9,1993,,Broad_Tecnologia,Video,10º Lançamento | Live
1218,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_broad_tech_estatico_v1,18.94,14,1225,2,Broad_Tecnologia,Estático,10º Lançamento | Leads
1899,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,midfunnel_rmkt_60d_estatico_v1,14.34,14,914,2,Remarketing_60dias,Estático,10º Lançamento | Leads
2001,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_broad_tech_estatico_v1,69.55,31,5558,3,Broad_Tecnologia,Estático,10º Lançamento | Leads
2161,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,midfunnel_rmkt_60d_estatico_v1,8.47,6,633,1,Remarketing_60dias,Estático,10º Lançamento | Leads
2221,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,midfunnel_rmkt_60d_video_v1,19.73,30,1270,4,Remarketing_60dias,Video,10º Lançamento | Leads
2267,2025 | Outubro,Sexta-Feira,Dia útil,Awareness,2025-10-10,topfunnel_broad_tech_estatico_v1,19.53,16,2509,,Broad_Tecnologia,Estático,10º Lançamento | Live
2591,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_interesses_programacao_video_v1,72.68,208,14563,44,Interesses_Programacao,Video,10º Lançamento | Leads
3141,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_lal1_clientes_video_v2,72.91,84,4675,16,LookALike_Clientes_1,Video,10º Lançamento | Leads
3218,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_lal1_clientes_estatico_v1,41.75,49,5126,2,LookALike_Clientes_1,Estático,10º Lançamento | Leads
3713,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_broad_tech_video_v2,27.23,22,1478,4,Broad_Tecnologia,Video,10º Lançamento | Leads
4204,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_interesses_programacao_estatico_v1,49.71,47,2692,2,Interesses_Programacao,Estático,10º Lançamento | Vendas
4389,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_lal1_clientes_estatico_v1,37.28,15,2989,,LookALike_Clientes_1,Estático,10º Lançamento | Vendas
5063,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_interesses_cloud_estatico_v2,11.42,5,700,,Interesses_Cloud,Estático,10º Lançamento | Leads
5097,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,midfunnel_rmkt_60d_video_v1,38.96,88,3084,10,Remarketing_60dias,Video,10º Lançamento | Leads
5372,2025 | Outubro,Sexta-Feira,Dia útil,Awareness,2025-10-10,topfunnel_broad_tech_video_v1,46.47,18,3648,1,Broad_Tecnologia,Video,10º Lançamento | Live
1495,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,topfunnel_broad_tech_video_v1,0.00,,0,,Broad_Tecnologia,Video,10º Lançamento | Leads
2159,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,topfunnel_interesses_programacao_estatico_v1,33.21,13,1342,4,Interesses_Programacao,Estático,10º Lançamento | Leads
3699,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,topfunnel_broad_tech_estatico_v1,9.57,10,769,2,Broad_Tecnologia,Estático,10º Lançamento | Leads
3943,2025 | Outubro,Sábado,Final de Semana,Awareness,2025-10-11,topfunnel_interesses_cloud_video_v1,28.62,12,1528,,Interesses_Cloud,Video,10º Lançamento | Live
4008,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,midfunnel_rmkt_60d_video_v1,93.65,51,5909,12,Remarketing_60dias,Video,10º Lançamento | Vendas
4055,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,topfunnel_broad_tech_video_v3,80.21,68,6434,14,Broad_Tecnologia,Video,10º Lançamento | Leads
4263,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,topfunnel_interesses_cloud_estatico_v3,62.67,60,4573,13,Interesses_Cloud,Estático,10º Lançamento | Leads
4560,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,topfunnel_interesses_cloud_video_v2,17.54,22,896,4,Interesses_Cloud,Video,10º Lançamento | Leads
5191,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,midfunnel_rmkt_60d_video_v1,88.76,119,4485,6,Remarketing_60dias,Video,10º Lançamento | Leads
5761,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,topfunnel_interesses_cloud_video_v1,126.50,140,6806,30,Interesses_Cloud,Video,10º Lançamento | Leads
5917,2025 | Outubro,Sábado,Final de Semana,Leads,2025-10-11,topfunnel_broad_tech_estatico_v2,29.54,19,2050,5,Broad_Tecnologia,Estático,10º Lançamento | Leads
1290,2025 | Outubro,Domingo,Final de Semana,Awareness,2025-10-12,midfunnel_rmkt_60d_estatico_v1,13.99,3,617,,Remarketing_60dias,Estático,10º Lançamento | Live
2324,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-12,topfunnel_cargos_tech_video_v1,9.35,19,871,2,Cargos_Tecnologia,Video,10º Lançamento | Leads
2838,2025 | Outubro,Domingo,Final de Semana,Awareness,2025-10-12,topfunnel_broad_tech_estatico_v2,23.53,5,864,,Broad_Tecnologia,Estático,10º Lançamento | Live
4515,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-12,topfunnel_broad_tech_estatico_v2,64.91,127,12633,9,Broad_Tecnologia,Estático,10º Lançamento | Leads
4726,2025 | Outubro,Domingo,Final de Semana,Leads,2025-10-12,topfunnel_cargos_tech_video_v1,56.10,107,6349,15,Cargos_Tecnologia,Video,10º Lançamento | Leads
1064,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_broad_tech_video_v1,172.23,162,17108,37,Broad_Tecnologia,Video,10º Lançamento | Leads
1479,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_cargos_tech_estatico_v1,42.01,53,2938,13,Cargos_Tecnologia,Estático,10º Lançamento | Leads
1537,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_interesses_programacao_video_v3,9.64,7,570,,Interesses_Programacao,Video,10º Lançamento | Vendas
1944,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_interesses_cloud_video_v2,3.11,5,246,,Interesses_Cloud,Video,10º Lançamento | Leads
1976,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_cargos_tech_video_v3,80.23,24,3843,2,Cargos_Tecnologia,Video,10º Lançamento | Leads
3550,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_interesses_cloud_video_v2,51.49,78,3327,6,Interesses_Cloud,Video,10º Lançamento | Leads
3660,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_cargos_tech_video_v1,56.05,39,5631,3,Cargos_Tecnologia,Video,10º Lançamento | Leads
3685,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_interesses_cloud_video_v1,5.71,5,311,,Interesses_Cloud,Video,10º Lançamento | Leads
4551,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_interesses_programacao_video_v1,73.00,120,5581,9,Interesses_Programacao,Video,10º Lançamento | Leads
5579,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-13,topfunnel_lal1_clientes_video_v1,46.05,120,4684,15,LookALike_Clientes_1,Video,10º Lançamento | Leads
