Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
5601,2025 | Setembro,Terça-Feira,Dia útil,Vendas,2025-09-09,bottomfunnel_rmkt_30d_video_v2,91.21,215,7110,12,Remarketing_30dias,Video,Campanha Contínua | Vendas
5602,2025 | Maio,Quinta-Feira,Dia útil,Vendas,2025-05-01,topfunnel_lal2_leads_video_v3,130.16,114,4116,12,LookALike_Leads_2,Video,2º Lançamento | Vendas
5603,2025 | Dezembro,Quinta-Feira,Dia útil,Leads,2025-12-11,topfunnel_lal1_compradores_carrossel_v2,64.35,24,2342,1,LookALike_Compradores_1,Carrossel,2º Lançamento | Leads
5604,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-16,topfunnel_cargos_dados_estatico_v3,19.57,25,596,4,Cargos_Dados,Estático,2º Lançamento | Leads
5605,2025 | Julho,Segunda-Feira,Dia útil,Vendas,2025-07-21,midfunnel_rmkt_30d_estatico_v2,144.05,203,4639,46,Remarketing_30dias,Estático,2º Lançamento | Vendas
5606,2025 | Agosto,Quinta-Feira,Dia útil,Leads,2025-08-28,topfunnel_cargos_dados_video_v2,73.67,60,2407,6,Cargos_Dados,Video,1º Lançamento | Leads
5607,2025 | Julho,Quinta-Feira,Dia útil,Leads,2025-07-31,topfunnel_interesses_dados_estatico_v2,15.31,24,1290,4,Interesses_Dados,Estático,Campanha Contínua | Leads
5608,2025 | Outubro,Sábado,Final de semana,Leads,2025-10-11,bottomfunnel_rmkt_60d_carrossel_v1,128.83,14,3315,0,Remarketing_60dias,Carrossel,2º Lançamento | Leads
5609,2025 | Maio,Quarta-Feira,Dia útil,Vendas,2025-05-14,topfunnel_lal1_compradores_estatico_v2,76.96,69,2770,3,LookALike_Compradores_1,Estático,Campanha Contínua | Vendas
5610,2025 | Dezembro,Segunda-Feira,Dia útil,Leads,2025-12-08,topfunnel_cargos_dados_estatico_v2,10.75,5,386,0,Cargos_Dados,Estático,2º Lançamento | Leads
5611,2025 | Outubro,Sábado,Final de semana,Leads,2025-10-04,topfunnel_cargos_dados_estatico_v2,25.01,23,648,3,Cargos_Dados,Estático,1º Lançamento | Leads
5612,2025 | Julho,Sexta-Feira,Dia útil,Vendas,2025-07-18,midfunnel_rmkt_30d_estatico_v2,21.65,34,914,3,Remarketing_30dias,Estático,1º Lançamento | Vendas
5613,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-15,topfunnel_interesses_dados_video_v3,20.22,14,614,1,Interesses_Dados,Video,Campanha Contínua | Leads
5614,2025 | Dezembro,Sexta-Feira,Dia útil,Vendas,2025-12-05,topfunnel_interesses_dados_carrossel_v1,149.53,171,5592,48,Interesses_Dados,Carrossel,2º Lançamento | Vendas
5615,2025 | Setembro,Quarta-Feira,Dia útil,Leads,2025-09-24,topfunnel_lal1_compradores_carrossel_v1,26.4,9,1032,1,LookALike_Compradores_1,Carrossel,2º Lançamento | Leads
5616,2025 | Dezembro,Quarta-Feira,Dia útil,Leads,2025-12-24,bottomfunnel_visitantes_site_estatico_v1,149.4,188,4937,8,Visitantes_Site,Estático,2º Lançamento | Leads
5617,2025 | Maio,Domingo,Final de semana,Leads,2025-05-25,midfunnel_rmkt_60d_video_v3,36.63,42,980,9,Remarketing_60dias,Video,Campanha Contínua | Leads
5618,2025 | Março,Domingo,Final de semana,Leads,2025-03-23,topfunnel_lal1_compradores_estatico_v2,149.49,173,4919,19,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
5619,2025 | Junho,Domingo,Final de semana,Leads,2025-06-01,bottomfunnel_rmkt_30d_estatico_v2,59.65,46,1553,8,Remarketing_30dias,Estático,1º Lançamento | Leads
5620,2025 | Setembro,Sexta-Feira,Dia útil,Leads,2025-09-26,topfunnel_cargos_dados_video_v3,158.45,90,7982,12,Cargos_Dados,Video,1º Lançamento | Leads
5621,2025 | Outubro,Sábado,Final de semana,Leads,2025-10-11,topfunnel_lal1_compradores_carrossel_v1,155.68,106,4273,2,LookALike_Compradores_1,Carrossel,1º Lançamento | Leads
5622,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-01,midfunnel_rmkt_30d_estatico_v3,175.04,149,4374,29,Remarketing_30dias,Estático,Campanha Contínua | Leads
5623,2025 | Dezembro,Terça-Feira,Dia útil,Vendas,2025-12-02,topfunnel_cargos_dados_video_v1,4.29,17,404,2,Cargos_Dados,Video,2º Lançamento | Vendas
5624,2025 | Outubro,Segunda-Feira,Dia útil,Vendas,2025-10-20,topfunnel_cargos_dados_video_v3,107.28,148,4875,9,Cargos_Dados,Video,2º Lançamento | Vendas
5625,2025 | Maio,Domingo,Final de semana,Leads,2025-05-18,topfunnel_interesses_dados_carrossel_v3,13.06,57,1613,15,Interesses_Dados,Carrossel,2º Lançamento | Leads
5626,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-10,topfunnel_cargos_dados_carrossel_v3,57.22,15,1490,2,Cargos_Dados,Carrossel,1º Lançamento | Leads
5627,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-20,midfunnel_rmkt_30d_estatico_v3,159.06,287,10322,77,Remarketing_30dias,Estático,Campanha Contínua | Leads
5628,2025 | Setembro,Domingo,Final de semana,Vendas,2025-09-07,bottomfunnel_rmkt_60d_carrossel_v2,110.6,108,11102,25,Remarketing_60dias,Carrossel,1º Lançamento | Vendas
5629,2025 | Maio,Sábado,Final de semana,Leads,2025-05-03,midfunnel_visitantes_site_estatico_v3,117.78,205,6648,41,Visitantes_Site,Estático,Campanha Contínua | Leads
5630,2025 | Fevereiro,Quarta-Feira,Dia útil,Vendas,2025-02-19,topfunnel_interesses_dados_carrossel_v3,7.25,15,364,2,Interesses_Dados,Carrossel,1º Lançamento | Vendas
5631,2025 | Janeiro,Sexta-Feira,Dia útil,Vendas,2025-01-10,topfunnel_cargos_dados_carrossel_v2,17.82,14,514,3,Cargos_Dados,Carrossel,Campanha Contínua | Vendas
5632,2025 | Novembro,Domingo,Final de semana,Leads,2025-11-09,bottomfunnel_engajamento_ig_estatico_v3,119.41,43,3716,8,Engajamento_Instagram,Estático,Campanha Contínua | Leads
5633,2025 | Novembro,Terça-Feira,Dia útil,Vendas,2025-11-11,topfunnel_interesses_dados_estatico_v2,153.52,26,3644,1,Interesses_Dados,Estático,Campanha Contínua | Vendas
5634,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-03,topfunnel_cargos_dados_carrossel_v2,62.35,59,2301,9,Cargos_Dados,Carrossel,Campanha Contínua | Leads
5635,2025 | Maio,Segunda-Feira,Dia útil,Leads,2025-05-12,topfunnel_lal1_compradores_carrossel_v1,77.21,97,2714,28,LookALike_Compradores_1,Carrossel,2º Lançamento | Leads
5636,2025 | Outubro,Sábado,Final de semana,Vendas,2025-10-04,topfunnel_lal2_leads_carrossel_v1,177.74,123,4599,25,LookALike_Leads_2,Carrossel,2º Lançamento | Vendas
5637,2025 | Agosto,Sexta-Feira,Dia útil,Vendas,2025-08-22,topfunnel_interesses_dados_carrossel_v2,53.13,118,3366,24,Interesses_Dados,Carrossel,2º Lançamento | Vendas
5638,2025 | Agosto,Domingo,Final de semana,Leads,2025-08-17,topfunnel_cargos_dados_carrossel_v3,25.37,46,1224,9,Cargos_Dados,Carrossel,2º Lançamento | Leads
5639,2025 | Novembro,Sábado,Final de semana,Leads,2025-11-22,topfunnel_lal1_compradores_carrossel_v3,99.64,120,4204,2,LookALike_Compradores_1,Carrossel,1º Lançamento | Leads
5640,2025 | Junho,Segunda-Feira,Dia útil,Vendas,2025-06-23,topfunnel_interesses_dados_video_v1,69.98,168,5131,17,Interesses_Dados,Video,Campanha Contínua | Vendas
5641,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-16,topfunnel_lal2_leads_carrossel_v1,3.33,1,75,0,LookALike_Leads_2,Carrossel,1º Lançamento | Leads
5642,2025 | Julho,Segunda-Feira,Dia útil,Vendas,2025-07-21,topfunnel_lal2_leads_video_v2,125.76,20,3408,5,LookALike_Leads_2,Video,2º Lançamento | Vendas
5643,2025 | Dezembro,Sexta-Feira,Dia útil,Leads,2025-12-19,topfunnel_cargos_dados_estatico_v3,87.56,92,4685,26,Cargos_Dados,Estático,1º Lançamento | Leads
5644,2025 | Dezembro,Quinta-Feira,Dia útil,Leads,2025-12-18,midfunnel_visitantes_site_estatico_v3,97.75,315,10746,82,Visitantes_Site,Estático,Campanha Contínua | Leads
5645,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-30,bottomfunnel_engajamento_ig_video_v3,84.19,85,2696,13,Engajamento_Instagram,Video,2º Lançamento | Leads
5646,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-10,topfunnel_cargos_dados_video_v1,5.24,3,142,0,Cargos_Dados,Video,2º Lançamento | Leads
5647,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-08,midfunnel_engajamento_ig_carrossel_v3,153.19,301,6965,36,Engajamento_Instagram,Carrossel,2º Lançamento | Leads
5648,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-27,bottomfunnel_engajamento_ig_carrossel_v2,158.13,249,7415,34,Engajamento_Instagram,Carrossel,2º Lançamento | Leads
5649,2025 | Maio,Sábado,Final de semana,Vendas,2025-05-17,topfunnel_lal2_leads_carrossel_v1,119.27,268,6127,40,LookALike_Leads_2,Carrossel,1º Lançamento | Vendas
5650,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-24,topfunnel_cargos_dados_estatico_v2,48.86,27,1540,2,Cargos_Dados,Estático,2º Lançamento | Leads
5651,2025 | Agosto,Sábado,Final de semana,Vendas,2025-08-16,bottomfunnel_visitantes_site_video_v3,113.74,66,4240,1,Visitantes_Site,Video,1º Lançamento | Vendas
5652,2025 | Dezembro,Sexta-Feira,Dia útil,Vendas,2025-12-19,bottomfunnel_visitantes_site_video_v3,134.77,102,8505,3,Visitantes_Site,Video,Campanha Contínua | Vendas
5653,2025 | Junho,Sábado,Final de semana,Vendas,2025-06-21,topfunnel_interesses_dados_carrossel_v1,107.32,40,3354,8,Interesses_Dados,Carrossel,2º Lançamento | Vendas
5654,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-02,bottomfunnel_visitantes_site_carrossel_v1,34.12,10,1244,0,Visitantes_Site,Carrossel,Campanha Contínua | Leads
5655,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-19,topfunnel_lal2_leads_estatico_v3,17.96,25,659,5,LookALike_Leads_2,Estático,2º Lançamento | Leads
5656,2025 | Agosto,Sexta-Feira,Dia útil,Vendas,2025-08-15,topfunnel_lal2_leads_estatico_v1,69.78,47,1802,13,LookALike_Leads_2,Estático,Campanha Contínua | Vendas
5657,2025 | Setembro,Quarta-Feira,Dia útil,Leads,2025-09-24,topfunnel_cargos_dados_estatico_v1,179.07,231,11010,54,Cargos_Dados,Estático,2º Lançamento | Leads
5658,2025 | Maio,Sábado,Final de semana,Vendas,2025-05-10,bottomfunnel_rmkt_30d_carrossel_v2,71.8,43,1666,3,Remarketing_30dias,Carrossel,Campanha Contínua | Vendas
5659,2025 | Agosto,Sábado,Final de semana,Leads,2025-08-02,topfunnel_interesses_dados_carrossel_v3,120.59,62,3190,18,Interesses_Dados,Carrossel,2º Lançamento | Leads
5660,2025 | Setembro,Sexta-Feira,Dia útil,Vendas,2025-09-26,midfunnel_rmkt_60d_video_v3,76.03,129,3846,35,Remarketing_60dias,Video,2º Lançamento | Vendas
5661,2025 | Outubro,Quinta-Feira,Dia útil,Vendas,2025-10-16,topfunnel_lal1_compradores_estatico_v1,120.23,196,9274,24,LookALike_Compradores_1,Estático,Campanha Contínua | Vendas
5662,2025 | Setembro,Segunda-Feira,Dia útil,Leads,2025-09-08,topfunnel_cargos_dados_carrossel_v3,136.07,126,7096,15,Cargos_Dados,Carrossel,2º Lançamento | Leads
5663,2025 | Agosto,Terça-Feira,Dia útil,Leads,2025-08-05,midfunnel_visitantes_site_carrossel_v3,32.78,16,1210,2,Visitantes_Site,Carrossel,1º Lançamento | Leads
5664,2025 | Agosto,Terça-Feira,Dia útil,Vendas,2025-08-19,topfunnel_interesses_dados_carrossel_v3,124.94,249,5978,12,Interesses_Dados,Carrossel,Campanha Contínua | Vendas
5665,2025 | Maio,Quinta-Feira,Dia útil,Vendas,2025-05-01,midfunnel_rmkt_60d_estatico_v1,33.82,39,1559,11,Remarketing_60dias,Estático,1º Lançamento | Vendas
5666,2025 | Maio,Quarta-Feira,Dia útil,Leads,2025-05-28,topfunnel_lal2_leads_video_v1,138.44,115,3092,17,LookALike_Leads_2,Video,1º Lançamento | Leads
5667,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-20,midfunnel_rmkt_60d_carrossel_v3,148.34,233,9605,8,Remarketing_60dias,Carrossel,1º Lançamento | Leads
5668,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-21,topfunnel_lal1_compradores_video_v3,134.49,273,13943,65,LookALike_Compradores_1,Video,2º Lançamento | Leads
5669,2025 | Julho,Sexta-Feira,Dia útil,Leads,2025-07-18,midfunnel_rmkt_60d_estatico_v1,52.17,25,2233,7,Remarketing_60dias,Estático,Campanha Contínua | Leads
5670,2025 | Julho,Sábado,Final de semana,Vendas,2025-07-12,bottomfunnel_rmkt_30d_video_v2,51.8,45,1510,8,Remarketing_30dias,Video,Campanha Contínua | Vendas
5671,2025 | Dezembro,Sábado,Final de semana,Vendas,2025-12-06,topfunnel_lal1_compradores_video_v2,29.26,46,1372,2,LookALike_Compradores_1,Video,Campanha Contínua | Vendas
5672,2025 | Novembro,Segunda-Feira,Dia útil,Vendas,2025-11-24,midfunnel_rmkt_30d_estatico_v2,25.7,32,1676,5,Remarketing_30dias,Estático,1º Lançamento | Vendas
5673,2025 | Maio,Quinta-Feira,Dia útil,Vendas,2025-05-15,bottomfunnel_rmkt_60d_carrossel_v1,71.45,79,2272,19,Remarketing_60dias,Carrossel,1º Lançamento | Vendas
5674,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-20,topfunnel_lal2_leads_video_v1,48.02,49,1171,13,LookALike_Leads_2,Video,1º Lançamento | Leads
5675,2025 | Janeiro,Sexta-Feira,Dia útil,Vendas,2025-01-24,topfunnel_interesses_dados_video_v1,111.27,258,13639,43,Interesses_Dados,Video,Campanha Contínua | Vendas
5676,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-11,topfunnel_cargos_dados_video_v2,11.64,15,444,2,Cargos_Dados,Video,Campanha Contínua | Leads
5677,2025 | Abril,Sábado,Final de semana,Leads,2025-04-26,bottomfunnel_visitantes_site_estatico_v1,92.87,20,3113,4,Visitantes_Site,Estático,Campanha Contínua | Leads
5678,2025 | Maio,Quarta-Feira,Dia útil,Vendas,2025-05-14,topfunnel_lal2_leads_estatico_v3,142.76,27,4846,7,LookALike_Leads_2,Estático,Campanha Contínua | Vendas
5679,2025 | Julho,Sexta-Feira,Dia útil,Leads,2025-07-04,midfunnel_rmkt_30d_video_v2,113.22,29,3219,5,Remarketing_30dias,Video,1º Lançamento | Leads
5680,2025 | Outubro,Quinta-Feira,Dia útil,Vendas,2025-10-23,topfunnel_lal1_compradores_estatico_v2,83.43,10,2003,1,LookALike_Compradores_1,Estático,2º Lançamento | Vendas
5681,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-08,bottomfunnel_engajamento_ig_estatico_v3,108.16,153,3529,4,Engajamento_Instagram,Estático,2º Lançamento | Leads
5682,2025 | Junho,Domingo,Final de semana,Leads,2025-06-15,bottomfunnel_engajamento_ig_carrossel_v3,128.84,122,9969,12,Engajamento_Instagram,Carrossel,1º Lançamento | Leads
5683,2025 | Maio,Sábado,Final de semana,Leads,2025-05-10,topfunnel_lal1_compradores_estatico_v1,125.01,169,4274,42,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
5684,2025 | Agosto,Sexta-Feira,Dia útil,Vendas,2025-08-29,topfunnel_interesses_dados_carrossel_v1,70.27,117,4143,27,Interesses_Dados,Carrossel,1º Lançamento | Vendas
5685,2025 | Junho,Quarta-Feira,Dia útil,Vendas,2025-06-04,topfunnel_cargos_dados_video_v1,99.7,310,8290,24,Cargos_Dados,Video,Campanha Contínua | Vendas
5686,2025 | Julho,Quarta-Feira,Dia útil,Vendas,2025-07-30,topfunnel_interesses_dados_estatico_v1,129.55,158,10066,17,Interesses_Dados,Estático,1º Lançamento | Vendas
5687,2025 | Março,Domingo,Final de semana,Leads,2025-03-16,topfunnel_cargos_dados_video_v2,45.07,107,3338,25,Cargos_Dados,Video,1º Lançamento | Leads
5688,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-08,bottomfunnel_rmkt_30d_video_v3,169.04,365,11789,23,Remarketing_30dias,Video,Campanha Contínua | Leads
5689,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_lal2_leads_carrossel_v1,129.26,104,7771,6,LookALike_Leads_2,Carrossel,2º Lançamento | Leads
5690,2025 | Julho,Segunda-Feira,Dia útil,Leads,2025-07-14,topfunnel_lal2_leads_estatico_v1,106.94,84,2602,8,LookALike_Leads_2,Estático,Campanha Contínua | Leads
5691,2025 | Setembro,Domingo,Final de semana,Vendas,2025-09-07,bottomfunnel_rmkt_60d_video_v2,105.45,95,4921,25,Remarketing_60dias,Video,1º Lançamento | Vendas
5692,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-10,topfunnel_lal2_leads_video_v3,12.04,29,704,3,LookALike_Leads_2,Video,1º Lançamento | Leads
5693,2025 | Setembro,Sábado,Final de semana,Vendas,2025-09-06,topfunnel_interesses_dados_carrossel_v2,77.6,21,1986,0,Interesses_Dados,Carrossel,Campanha Contínua | Vendas
5694,2025 | Abril,Sábado,Final de semana,Leads,2025-04-12,topfunnel_cargos_dados_estatico_v2,146.57,122,4477,26,Cargos_Dados,Estático,2º Lançamento | Leads
5695,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-11,topfunnel_cargos_dados_carrossel_v2,36.98,9,1390,1,Cargos_Dados,Carrossel,Campanha Contínua | Leads
5696,2025 | Março,Domingo,Final de semana,Leads,2025-03-23,topfunnel_cargos_dados_carrossel_v1,37.43,7,1079,1,Cargos_Dados,Carrossel,2º Lançamento | Leads
5697,2025 | Abril,Terça-Feira,Dia útil,Vendas,2025-04-01,midfunnel_rmkt_30d_estatico_v2,28.16,30,847,7,Remarketing_30dias,Estático,2º Lançamento | Vendas
5698,2025 | Janeiro,Quarta-Feira,Dia útil,Vendas,2025-01-22,topfunnel_interesses_dados_estatico_v2,15.71,33,804,2,Interesses_Dados,Estático,1º Lançamento | Vendas
5699,2025 | Maio,Sexta-Feira,Dia útil,Vendas,2025-05-09,midfunnel_engajamento_ig_estatico_v3,120.6,49,3784,10,Engajamento_Instagram,Estático,Campanha Contínua | Vendas
5700,2025 | Novembro,Quarta-Feira,Dia útil,Leads,2025-11-26,midfunnel_rmkt_60d_estatico_v3,173.86,62,5176,17,Remarketing_60dias,Estático,2º Lançamento | Leads
5701,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-27,midfunnel_rmkt_30d_estatico_v1,129.53,160,5280,29,Remarketing_30dias,Estático,Campanha Contínua | Leads
5702,2025 | Fevereiro,Segunda-Feira,Dia útil,Vendas,2025-02-10,topfunnel_lal1_compradores_estatico_v1,137.83,161,4682,18,LookALike_Compradores_1,Estático,2º Lançamento | Vendas
5703,2025 | Julho,Sábado,Final de semana,Leads,2025-07-05,topfunnel_lal1_compradores_carrossel_v3,178.46,354,8588,19,LookALike_Compradores_1,Carrossel,1º Lançamento | Leads
5704,2025 | Dezembro,Quarta-Feira,Dia útil,Vendas,2025-12-24,topfunnel_lal1_compradores_video_v2,3.29,5,139,0,LookALike_Compradores_1,Video,Campanha Contínua | Vendas
5705,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,bottomfunnel_rmkt_60d_estatico_v2,85.28,49,2723,11,Remarketing_60dias,Estático,1º Lançamento | Leads
5706,2025 | Maio,Domingo,Final de semana,Leads,2025-05-18,bottomfunnel_visitantes_site_carrossel_v2,9.84,6,311,0,Visitantes_Site,Carrossel,1º Lançamento | Leads
5707,2025 | Agosto,Sábado,Final de semana,Vendas,2025-08-23,topfunnel_lal1_compradores_carrossel_v1,61.6,153,4806,37,LookALike_Compradores_1,Carrossel,Campanha Contínua | Vendas
5708,2025 | Dezembro,Terça-Feira,Dia útil,Vendas,2025-12-09,topfunnel_interesses_dados_video_v3,121.06,117,2951,13,Interesses_Dados,Video,2º Lançamento | Vendas
5709,2025 | Abril,Quarta-Feira,Dia útil,Vendas,2025-04-02,topfunnel_interesses_dados_video_v2,119.6,198,4883,32,Interesses_Dados,Video,Campanha Contínua | Vendas
5710,2025 | Outubro,Domingo,Final de semana,Vendas,2025-10-19,topfunnel_lal1_compradores_carrossel_v2,103.4,29,5390,2,LookALike_Compradores_1,Carrossel,2º Lançamento | Vendas
5711,2025 | Março,Sábado,Final de semana,Vendas,2025-03-29,midfunnel_visitantes_site_video_v1,78.86,147,4377,12,Visitantes_Site,Video,2º Lançamento | Vendas
5712,2025 | Novembro,Sexta-Feira,Dia útil,Leads,2025-11-21,midfunnel_rmkt_30d_estatico_v3,120.67,103,2935,26,Remarketing_30dias,Estático,2º Lançamento | Leads
5713,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-06,midfunnel_rmkt_60d_video_v1,110.54,209,5418,28,Remarketing_60dias,Video,1º Lançamento | Leads
5714,2025 | Novembro,Domingo,Final de semana,Vendas,2025-11-30,midfunnel_visitantes_site_video_v3,177.79,239,12653,54,Visitantes_Site,Video,2º Lançamento | Vendas
5715,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-22,bottomfunnel_rmkt_60d_estatico_v1,79.69,77,2484,7,Remarketing_60dias,Estático,1º Lançamento | Leads
5716,2025 | Setembro,Quarta-Feira,Dia útil,Leads,2025-09-17,bottomfunnel_rmkt_30d_video_v3,133.33,38,5327,1,Remarketing_30dias,Video,1º Lançamento | Leads
5717,2025 | Janeiro,Domingo,Final de semana,Leads,2025-01-19,midfunnel_rmkt_60d_estatico_v2,72.03,96,2273,4,Remarketing_60dias,Estático,Campanha Contínua | Leads
5718,2025 | Setembro,Quinta-Feira,Dia útil,Leads,2025-09-18,topfunnel_lal1_compradores_video_v2,47.97,28,4536,8,LookALike_Compradores_1,Video,Campanha Contínua | Leads
5719,2025 | Fevereiro,Sábado,Final de semana,Leads,2025-02-01,midfunnel_rmkt_30d_carrossel_v3,151.59,220,8038,65,Remarketing_30dias,Carrossel,2º Lançamento | Leads
5720,2025 | Outubro,Domingo,Final de semana,Leads,2025-10-19,topfunnel_lal1_compradores_carrossel_v2,53.83,9,1317,0,LookALike_Compradores_1,Carrossel,2º Lançamento | Leads
5721,2025 | Janeiro,Terça-Feira,Dia útil,Vendas,2025-01-21,midfunnel_rmkt_60d_carrossel_v1,7.69,13,368,1,Remarketing_60dias,Carrossel,2º Lançamento | Vendas
5722,2025 | Setembro,Quinta-Feira,Dia útil,Leads,2025-09-25,bottomfunnel_visitantes_site_video_v2,5.24,9,218,1,Visitantes_Site,Video,1º Lançamento | Leads
5723,2025 | Maio,Sábado,Final de semana,Leads,2025-05-17,midfunnel_rmkt_30d_estatico_v2,74.06,22,2556,4,Remarketing_30dias,Estático,2º Lançamento | Leads
5724,2025 | Agosto,Domingo,Final de semana,Leads,2025-08-31,topfunnel_cargos_dados_video_v2,140.67,43,5028,12,Cargos_Dados,Video,1º Lançamento | Leads
5725,2025 | Março,Domingo,Final de semana,Leads,2025-03-02,bottomfunnel_engajamento_ig_video_v1,47.95,39,1339,3,Engajamento_Instagram,Video,1º Lançamento | Leads
5726,2025 | Julho,Segunda-Feira,Dia útil,Leads,2025-07-21,midfunnel_engajamento_ig_estatico_v3,47.72,34,1411,9,Engajamento_Instagram,Estático,2º Lançamento | Leads
5727,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-21,topfunnel_lal1_compradores_estatico_v1,91.12,84,8474,11,LookALike_Compradores_1,Estático,2º Lançamento | Leads
5728,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,midfunnel_rmkt_60d_estatico_v2,166.94,129,5897,31,Remarketing_60dias,Estático,Campanha Contínua | Leads
5729,2025 | Novembro,Domingo,Final de semana,Leads,2025-11-09,topfunnel_cargos_dados_estatico_v1,146.73,51,6358,1,Cargos_Dados,Estático,Campanha Contínua | Leads
5730,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-02,midfunnel_rmkt_30d_video_v3,151.13,20,4130,3,Remarketing_30dias,Video,Campanha Contínua | Leads
5731,2025 | Setembro,Terça-Feira,Dia útil,Leads,2025-09-16,topfunnel_lal2_leads_carrossel_v1,178.92,187,6018,48,LookALike_Leads_2,Carrossel,Campanha Contínua | Leads
5732,2025 | Abril,Sábado,Final de semana,Leads,2025-04-05,topfunnel_lal2_leads_estatico_v3,16.15,18,471,1,LookALike_Leads_2,Estático,1º Lançamento | Leads
5733,2025 | Julho,Quarta-Feira,Dia útil,Leads,2025-07-02,bottomfunnel_rmkt_30d_estatico_v1,28.89,36,1215,5,Remarketing_30dias,Estático,Campanha Contínua | Leads
5734,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-30,bottomfunnel_engajamento_ig_estatico_v3,13.6,21,1228,6,Engajamento_Instagram,Estático,1º Lançamento | Leads
5735,2025 | Outubro,Sexta-Feira,Dia útil,Vendas,2025-10-17,topfunnel_cargos_dados_carrossel_v2,28.84,7,1599,0,Cargos_Dados,Carrossel,2º Lançamento | Vendas
5736,2025 | Setembro,Sexta-Feira,Dia útil,Leads,2025-09-12,bottomfunnel_rmkt_30d_carrossel_v2,83.93,194,8019,31,Remarketing_30dias,Carrossel,1º Lançamento | Leads
5737,2025 | Maio,Sexta-Feira,Dia útil,Vendas,2025-05-09,bottomfunnel_rmkt_30d_carrossel_v1,129.56,42,3249,9,Remarketing_30dias,Carrossel,1º Lançamento | Vendas
5738,2025 | Julho,Terça-Feira,Dia útil,Leads,2025-07-01,topfunnel_cargos_dados_video_v3,34.5,43,2004,1,Cargos_Dados,Video,Campanha Contínua | Leads
5739,2025 | Julho,Sexta-Feira,Dia útil,Vendas,2025-07-18,topfunnel_lal1_compradores_video_v2,149.16,100,3557,29,LookALike_Compradores_1,Video,Campanha Contínua | Vendas
5740,2025 | Março,Sábado,Final de semana,Vendas,2025-03-01,bottomfunnel_engajamento_ig_carrossel_v1,158.99,217,5519,62,Engajamento_Instagram,Carrossel,2º Lançamento | Vendas
5741,2025 | Fevereiro,Quarta-Feira,Dia útil,Vendas,2025-02-26,topfunnel_lal1_compradores_carrossel_v2,2.79,0,165,0,LookALike_Compradores_1,Carrossel,Campanha Contínua | Vendas
5742,2025 | Dezembro,Terça-Feira,Dia útil,Vendas,2025-12-02,topfunnel_lal2_leads_estatico_v2,40.9,62,1759,8,LookALike_Leads_2,Estático,1º Lançamento | Vendas
5743,2025 | Abril,Terça-Feira,Dia útil,Vendas,2025-04-22,bottomfunnel_visitantes_site_video_v2,127.14,96,4000,2,Visitantes_Site,Video,Campanha Contínua | Vendas
5744,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-24,topfunnel_lal1_compradores_carrossel_v1,62.81,47,1492,1,LookALike_Compradores_1,Carrossel,1º Lançamento | Leads
5745,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-23,topfunnel_cargos_dados_estatico_v1,125.3,103,4197,3,Cargos_Dados,Estático,2º Lançamento | Leads
